Date, Open, High, Low, Close
12/14/15, 2756.13, 2756.13, 2756.13, 2756.13
12/11/15, 2758.96, 2758.96, 2758.96, 2758.96
12/10/15, 2804.10, 2804.10, 2804.10, 2804.10
12/09/15, 2801.76, 2801.76, 2801.76, 2801.76
12/08/15, 2817.15, 2817.15, 2817.15, 2817.15
12/07/15, 2839.11, 2839.11, 2839.11, 2839.11
12/04/15, 2853.01, 2853.01, 2853.01, 2853.01
12/03/15, 2824.65, 2824.65, 2824.65, 2824.65
12/02/15, 2856.25, 2856.25, 2856.25, 2856.25
12/01/15, 2876.89, 2876.89, 2876.89, 2876.89
11/30/15, 2852.65, 2852.65, 2852.65, 2852.65
11/27/15, 2862.19, 2862.19, 2862.19, 2862.19
11/26/15, 2868.02, 2868.02, 2868.02, 2868.02
11/25/15, 2860.36, 2860.36, 2860.36, 2860.36
11/24/15, 2855.25, 2855.25, 2855.25, 2855.25
11/23/15, 2855.16, 2855.16, 2855.16, 2855.16
11/20/15, 2861.30, 2861.30, 2861.30, 2861.30
11/19/15, 2852.76, 2852.76, 2852.76, 2852.76
11/18/15, 2838.58, 2838.58, 2838.58, 2838.58
11/17/15, 2811.74, 2811.74, 2811.74, 2811.74
11/16/15, 2797.97, 2797.97, 2797.97, 2797.97
11/13/15, 2775.56, 2775.56, 2775.56, 2775.56
11/12/15, 2807.90, 2807.90, 2807.90, 2807.90
11/11/15, 2840.03, 2840.03, 2840.03, 2840.03
11/10/15, 2843.08, 2843.08, 2843.08, 2843.08
11/09/15, 2850.41, 2850.41, 2850.41, 2850.41
11/06/15, 2876.47, 2876.47, 2876.47, 2876.47
11/05/15, 2890.05, 2890.05, 2890.05, 2890.05
11/04/15, 2896.32, 2896.32, 2896.32, 2896.32
11/03/15, 2896.85, 2896.85, 2896.85, 2896.85
11/02/15, 2886.06, 2886.06, 2886.06, 2886.06
10/30/15, 2864.54, 2864.54, 2864.54, 2864.54
10/29/15, 2862.30, 2862.30, 2862.30, 2862.30
10/28/15, 2873.82, 2873.82, 2873.82, 2873.82
10/27/15, 2844.80, 2844.80, 2844.80, 2844.80
10/26/15, 2855.57, 2855.57, 2855.57, 2855.57
10/23/15, 2859.71, 2859.71, 2859.71, 2859.71
10/22/15, 2824.83, 2824.83, 2824.83, 2824.83
10/21/15, 2793.68, 2793.68, 2793.68, 2793.68
10/20/15, 2803.65, 2803.65, 2803.65, 2803.65
10/19/15, 2811.97, 2811.97, 2811.97, 2811.97
10/16/15, 2813.81, 2813.81, 2813.81, 2813.81
10/15/15, 2806.55, 2806.55, 2806.55, 2806.55
10/14/15, 2765.83, 2765.83, 2765.83, 2765.83
10/13/15, 2776.26, 2776.26, 2776.26, 2776.26
10/12/15, 2799.74, 2799.74, 2799.74, 2799.74
10/09/15, 2797.28, 2797.28, 2797.28, 2797.28
10/08/15, 2780.89, 2780.89, 2780.89, 2780.89
10/07/15, 2765.45, 2765.45, 2765.45, 2765.45
10/06/15, 2746.82, 2746.82, 2746.82, 2746.82
10/05/15, 2745.35, 2745.35, 2745.35, 2745.35
10/02/15, 2698.29, 2698.29, 2698.29, 2698.29
10/01/15, 2659.69, 2659.69, 2659.69, 2659.69
09/30/15, 2649.86, 2649.86, 2649.86, 2649.86
09/29/15, 2598.03, 2598.03, 2598.03, 2598.03
09/28/15, 2610.04, 2610.04, 2610.04, 2610.04
09/25/15, 2665.01, 2665.01, 2665.01, 2665.01
09/24/15, 2661.41, 2661.41, 2661.41, 2661.41
09/23/15, 2673.72, 2673.72, 2673.72, 2673.72
09/22/15, 2683.49, 2683.49, 2683.49, 2683.49
09/21/15, 2727.14, 2727.14, 2727.14, 2727.14
09/18/15, 2732.80, 2732.80, 2732.80, 2732.80
09/17/15, 2765.14, 2765.14, 2765.14, 2765.14
09/16/15, 2764.29, 2764.29, 2764.29, 2764.29
09/15/15, 2732.06, 2732.06, 2732.06, 2732.06
09/14/15, 2709.21, 2709.21, 2709.21, 2709.21
09/11/15, 2719.29, 2719.29, 2719.29, 2719.29
09/10/15, 2713.99, 2713.99, 2713.99, 2713.99
09/09/15, 2712.66, 2712.66, 2712.66, 2712.66
09/08/15, 2715.46, 2715.46, 2715.46, 2715.46
09/07/15, 2669.61, 2669.61, 2669.61, 2669.61
09/04/15, 2668.18, 2668.18, 2668.18, 2668.18
09/03/15, 2710.14, 2710.14, 2710.14, 2710.14
09/02/15, 2701.21, 2701.21, 2701.21, 2701.21
09/01/15, 2670.77, 2670.77, 2670.77, 2670.77
08/31/15, 2742.37, 2742.37, 2742.37, 2742.37
08/28/15, 2759.65, 2759.65, 2759.65, 2759.65
08/27/15, 2745.11, 2745.11, 2745.11, 2745.11
08/26/15, 2685.17, 2685.17, 2685.17, 2685.17
08/25/15, 2627.56, 2627.56, 2627.56, 2627.56
08/24/15, 2632.40, 2632.40, 2632.40, 2632.40
08/21/15, 2731.43, 2731.43, 2731.43, 2731.43
08/20/15, 2812.87, 2812.87, 2812.87, 2812.87
08/19/15, 2861.09, 2861.09, 2861.09, 2861.09
08/18/15, 2892.00, 2892.00, 2892.00, 2892.00
08/17/15, 2900.89, 2900.89, 2900.89, 2900.89
08/14/15, 2893.53, 2893.53, 2893.53, 2893.53
08/13/15, 2889.44, 2889.44, 2889.44, 2889.44
08/12/15, 2889.63, 2889.63, 2889.63, 2889.63
08/11/15, 2899.51, 2899.51, 2899.51, 2899.51
08/10/15, 2929.32, 2929.32, 2929.32, 2929.32
08/07/15, 2895.19, 2895.19, 2895.19, 2895.19
08/06/15, 2906.64, 2906.64, 2906.64, 2906.64
08/05/15, 2928.83, 2928.83, 2928.83, 2928.83
08/04/15, 2915.81, 2915.81, 2915.81, 2915.81
08/03/15, 2917.93, 2917.93, 2917.93, 2917.93
07/31/15, 2929.55, 2929.55, 2929.55, 2929.55
07/30/15, 2923.43, 2923.43, 2923.43, 2923.43
07/29/15, 2925.79, 2925.79, 2925.79, 2925.79
07/28/15, 2902.44, 2902.44, 2902.44, 2902.44
07/27/15, 2875.78, 2875.78, 2875.78, 2875.78
07/24/15, 2902.99, 2902.99, 2902.99, 2902.99
07/23/15, 2937.11, 2937.11, 2937.11, 2937.11
07/22/15, 2941.73, 2941.73, 2941.73, 2941.73
07/21/15, 2966.84, 2966.84, 2966.84, 2966.84
07/20/15, 2972.49, 2972.49, 2972.49, 2972.49
07/17/15, 2969.40, 2969.40, 2969.40, 2969.40
07/16/15, 2964.32, 2964.32, 2964.32, 2964.32
07/15/15, 2944.33, 2944.33, 2944.33, 2944.33
07/14/15, 2951.26, 2951.26, 2951.26, 2951.26
07/13/15, 2935.65, 2935.65, 2935.65, 2935.65
07/10/15, 2907.36, 2907.36, 2907.36, 2907.36
07/09/15, 2868.72, 2868.72, 2868.72, 2868.72
07/08/15, 2851.49, 2851.49, 2851.49, 2851.49
07/07/15, 2887.07, 2887.07, 2887.07, 2887.07
07/06/15, 2893.88, 2893.88, 2893.88, 2893.88
07/03/15, 2917.34, 2917.34, 2917.34, 2917.34
07/02/15, 2922.29, 2922.29, 2922.29, 2922.29
07/01/15, 2922.06, 2922.06, 2922.06, 2922.06
06/30/15, 2906.12, 2906.12, 2906.12, 2906.12
06/29/15, 2904.27, 2904.27, 2904.27, 2904.27
06/26/15, 2964.69, 2964.69, 2964.69, 2964.69
06/25/15, 2976.75, 2976.75, 2976.75, 2976.75
06/24/15, 2985.97, 2985.97, 2985.97, 2985.97
06/23/15, 3001.12, 3001.12, 3001.12, 3001.12
06/22/15, 3001.66, 3001.66, 3001.66, 3001.66
06/19/15, 2972.05, 2972.05, 2972.05, 2972.05
06/18/15, 2982.45, 2982.45, 2982.45, 2982.45
06/17/15, 2951.12, 2951.12, 2951.12, 2951.12
06/16/15, 2949.76, 2949.76, 2949.76, 2949.76
06/15/15, 2936.45, 2936.45, 2936.45, 2936.45
06/12/15, 2960.14, 2960.14, 2960.14, 2960.14
06/11/15, 2976.20, 2976.20, 2976.20, 2976.20
06/10/15, 2973.91, 2973.91, 2973.91, 2973.91
06/09/15, 2932.95, 2932.95, 2932.95, 2932.95
06/08/15, 2936.25, 2936.25, 2936.25, 2936.25
06/05/15, 2954.20, 2954.20, 2954.20, 2954.20
06/04/15, 2973.01, 2973.01, 2973.01, 2973.01
06/03/15, 2998.28, 2998.28, 2998.28, 2998.28
06/02/15, 2988.98, 2988.98, 2988.98, 2988.98
06/01/15, 2985.71, 2985.71, 2985.71, 2985.71
05/29/15, 2983.03, 2983.03, 2983.03, 2983.03
05/28/15, 3003.45, 3003.45, 3003.45, 3003.45
05/27/15, 3006.54, 3006.54, 3006.54, 3006.54
05/26/15, 2985.21, 2985.21, 2985.21, 2985.21
05/25/15, 3023.89, 3023.89, 3023.89, 3023.89
05/22/15, 3024.14, 3024.14, 3024.14, 3024.14
05/21/15, 3033.28, 3033.28, 3033.28, 3033.28
05/20/15, 3021.93, 3021.93, 3021.93, 3021.93
05/19/15, 3024.86, 3024.86, 3024.86, 3024.86
05/18/15, 3035.32, 3035.32, 3035.32, 3035.32
05/15/15, 3030.76, 3030.76, 3030.76, 3030.76
05/14/15, 3023.35, 3023.35, 3023.35, 3023.35
05/13/15, 2997.59, 2997.59, 2997.59, 2997.59
05/12/15, 2989.12, 2989.12, 2989.12, 2989.12
05/11/15, 2997.52, 2997.52, 2997.52, 2997.52
05/08/15, 3007.17, 3007.17, 3007.17, 3007.17
05/07/15, 2966.76, 2966.76, 2966.76, 2966.76
05/06/15, 2973.64, 2973.64, 2973.64, 2973.64
05/05/15, 2977.54, 2977.54, 2977.54, 2977.54
05/04/15, 3007.78, 3007.78, 3007.78, 3007.78
05/01/15, 3003.30, 3003.30, 3003.30, 3003.30
04/30/15, 2983.26, 2983.26, 2983.26, 2983.26
04/29/15, 3015.82, 3015.82, 3015.82, 3015.82
04/28/15, 3029.98, 3029.98, 3029.98, 3029.98
04/27/15, 3032.55, 3032.55, 3032.55, 3032.55
04/24/15, 3029.08, 3029.08, 3029.08, 3029.08
04/23/15, 3018.69, 3018.69, 3018.69, 3018.69
04/22/15, 3010.31, 3010.31, 3010.31, 3010.31
04/21/15, 2999.76, 2999.76, 2999.76, 2999.76
04/20/15, 2991.64, 2991.64, 2991.64, 2991.64
04/17/15, 2972.68, 2972.68, 2972.68, 2972.68
04/16/15, 3003.75, 3003.75, 3003.75, 3003.75
04/15/15, 3003.13, 3003.13, 3003.13, 3003.13
04/14/15, 2994.48, 2994.48, 2994.48, 2994.48
04/13/15, 2986.10, 2986.10, 2986.10, 2986.10
04/10/15, 2999.24, 2999.24, 2999.24, 2999.24
04/09/15, 2986.34, 2986.34, 2986.34, 2986.34
04/08/15, 2973.97, 2973.97, 2973.97, 2973.97
04/07/15, 2965.61, 2965.61, 2965.61, 2965.61
04/06/15, 2963.86, 2963.86, 2963.86, 2963.86
04/03/15, 2937.33, 2937.33, 2937.33, 2937.33
04/02/15, 2935.59, 2935.59, 2935.59, 2935.59
04/01/15, 2921.57, 2921.57, 2921.57, 2921.57
03/31/15, 2930.00, 2930.00, 2930.00, 2930.00
03/30/15, 2952.89, 2952.89, 2952.89, 2952.89
03/27/15, 2928.10, 2928.10, 2928.10, 2928.10
03/26/15, 2924.09, 2924.09, 2924.09, 2924.09
03/25/15, 2942.62, 2942.62, 2942.62, 2942.62
03/24/15, 2976.94, 2976.94, 2976.94, 2976.94
03/23/15, 2983.30, 2983.30, 2983.30, 2983.30
03/20/15, 2979.86, 2979.86, 2979.86, 2979.86
03/19/15, 2948.47, 2948.47, 2948.47, 2948.47
03/18/15, 2948.99, 2948.99, 2948.99, 2948.99
03/17/15, 2917.18, 2917.18, 2917.18, 2917.18
03/16/15, 2921.26, 2921.26, 2921.26, 2921.26
03/13/15, 2888.67, 2888.67, 2888.67, 2888.67
03/12/15, 2901.05, 2901.05, 2901.05, 2901.05
03/11/15, 2878.24, 2878.24, 2878.24, 2878.24
03/10/15, 2882.78, 2882.78, 2882.78, 2882.78
03/09/15, 2928.68, 2928.68, 2928.68, 2928.68
03/06/15, 2931.61, 2931.61, 2931.61, 2931.61
03/05/15, 2967.31, 2967.31, 2967.31, 2967.31
03/04/15, 2964.46, 2964.46, 2964.46, 2964.46
03/03/15, 2974.69, 2974.69, 2974.69, 2974.69
03/02/15, 2989.57, 2989.57, 2989.57, 2989.57
02/27/15, 2980.31, 2980.31, 2980.31, 2980.31
02/26/15, 2984.96, 2984.96, 2984.96, 2984.96
02/25/15, 2987.94, 2987.94, 2987.94, 2987.94
02/24/15, 2983.18, 2983.18, 2983.18, 2983.18
02/23/15, 2976.07, 2976.07, 2976.07, 2976.07
02/20/15, 2972.32, 2972.32, 2972.32, 2972.32
02/19/15, 2960.95, 2960.95, 2960.95, 2960.95
02/18/15, 2958.23, 2958.23, 2958.23, 2958.23
02/17/15, 2951.88, 2951.88, 2951.88, 2951.88
02/16/15, 2950.53, 2950.53, 2950.53, 2950.53
02/13/15, 2951.19, 2951.19, 2951.19, 2951.19
02/12/15, 2927.19, 2927.19, 2927.19, 2927.19
02/11/15, 2898.46, 2898.46, 2898.46, 2898.46
02/10/15, 2902.08, 2902.08, 2902.08, 2902.08
02/09/15, 2883.85, 2883.85, 2883.85, 2883.85
02/06/15, 2893.37, 2893.37, 2893.37, 2893.37
02/05/15, 2907.38, 2907.38, 2907.38, 2907.38
02/04/15, 2884.48, 2884.48, 2884.48, 2884.48
02/03/15, 2887.90, 2887.90, 2887.90, 2887.90
02/02/15, 2856.88, 2856.88, 2856.88, 2856.88
01/30/15, 2831.47, 2831.47, 2831.47, 2831.47
01/29/15, 2857.01, 2857.01, 2857.01, 2857.01
01/28/15, 2849.38, 2849.38, 2849.38, 2849.38
01/27/15, 2876.29, 2876.29, 2876.29, 2876.29
01/26/15, 2895.02, 2895.02, 2895.02, 2895.02
01/23/15, 2886.43, 2886.43, 2886.43, 2886.43
01/22/15, 2886.19, 2886.19, 2886.19, 2886.19
01/21/15, 2861.87, 2861.87, 2861.87, 2861.87
01/20/15, 2846.48, 2846.48, 2846.48, 2846.48
01/19/15, 2840.04, 2840.04, 2840.04, 2840.04
01/16/15, 2829.85, 2829.85, 2829.85, 2829.85
01/15/15, 2805.72, 2805.72, 2805.72, 2805.72
01/14/15, 2814.73, 2814.73, 2814.73, 2814.73
01/13/15, 2830.27, 2830.27, 2830.27, 2830.27
01/12/15, 2829.09, 2829.09, 2829.09, 2829.09
01/09/15, 2844.76, 2844.76, 2844.76, 2844.76
01/08/15, 2856.70, 2856.70, 2856.70, 2856.70
01/07/15, 2800.59, 2800.59, 2800.59, 2800.59
01/06/15, 2782.52, 2782.52, 2782.52, 2782.52
01/05/15, 2808.00, 2808.00, 2808.00, 2808.00
01/02/15, 2856.47, 2856.47, 2856.47, 2856.47
01/01/15, 2863.56, 2863.56, 2863.56, 2863.56
12/31/14, 2863.52, 2863.52, 2863.52, 2863.52
12/30/14, 2880.23, 2880.23, 2880.23, 2880.23
12/29/14, 2896.81, 2896.81, 2896.81, 2896.81
12/26/14, 2893.84, 2893.84, 2893.84, 2893.84
12/25/14, 2886.80, 2886.80, 2886.80, 2886.80
12/24/14, 2887.29, 2887.29, 2887.29, 2887.29
12/23/14, 2884.91, 2884.91, 2884.91, 2884.91
12/22/14, 2889.95, 2889.95, 2889.95, 2889.95
12/19/14, 2879.56, 2879.56, 2879.56, 2879.56
12/18/14, 2862.79, 2862.79, 2862.79, 2862.79
12/17/14, 2802.61, 2802.61, 2802.61, 2802.61
12/16/14, 2768.70, 2768.70, 2768.70, 2768.70
12/15/14, 2774.29, 2774.29, 2774.29, 2774.29
12/12/14, 2804.72, 2804.72, 2804.72, 2804.72
12/11/14, 2842.13, 2842.13, 2842.13, 2842.13
12/10/14, 2839.89, 2839.89, 2839.89, 2839.89
12/09/14, 2878.90, 2878.90, 2878.90, 2878.90
12/08/14, 2880.83, 2880.83, 2880.83, 2880.83
12/05/14, 2907.74, 2907.74, 2907.74, 2907.74
12/04/14, 2909.13, 2909.13, 2909.13, 2909.13
12/03/14, 2912.14, 2912.14, 2912.14, 2912.14
12/02/14, 2903.69, 2903.69, 2903.69, 2903.69
12/01/14, 2893.98, 2893.98, 2893.98, 2893.98
11/28/14, 2911.84, 2911.84, 2911.84, 2911.84
11/27/14, 2928.88, 2928.88, 2928.88, 2928.88
11/26/14, 2932.00, 2932.00, 2932.00, 2932.00
11/25/14, 2923.94, 2923.94, 2923.94, 2923.94
11/24/14, 2926.05, 2926.05, 2926.05, 2926.05
11/21/14, 2921.03, 2921.03, 2921.03, 2921.03
11/20/14, 2902.82, 2902.82, 2902.82, 2902.82
11/19/14, 2895.23, 2895.23, 2895.23, 2895.23
11/18/14, 2900.95, 2900.95, 2900.95, 2900.95
11/17/14, 2881.25, 2881.25, 2881.25, 2881.25
11/14/14, 2887.14, 2887.14, 2887.14, 2887.14
11/13/14, 2886.14, 2886.14, 2886.14, 2886.14
11/12/14, 2886.34, 2886.34, 2886.34, 2886.34
11/11/14, 2885.49, 2885.49, 2885.49, 2885.49
11/10/14, 2881.11, 2881.11, 2881.11, 2881.11
11/07/14, 2866.67, 2866.67, 2866.67, 2866.67
11/06/14, 2867.03, 2867.03, 2867.03, 2867.03
11/05/14, 2858.27, 2858.27, 2858.27, 2858.27
11/04/14, 2848.93, 2848.93, 2848.93, 2848.93
11/03/14, 2853.87, 2853.87, 2853.87, 2853.87
10/31/14, 2867.50, 2867.50, 2867.50, 2867.50
10/30/14, 2835.99, 2835.99, 2835.99, 2835.99
10/29/14, 2828.25, 2828.25, 2828.25, 2828.25
10/28/14, 2824.74, 2824.74, 2824.74, 2824.74
10/27/14, 2794.90, 2794.90, 2794.90, 2794.90
10/24/14, 2800.48, 2800.48, 2800.48, 2800.48
10/23/14, 2787.69, 2787.69, 2787.69, 2787.69
10/22/14, 2762.92, 2762.92, 2762.92, 2762.92
10/21/14, 2769.61, 2769.61, 2769.61, 2769.61
10/20/14, 2725.58, 2725.58, 2725.58, 2725.58
10/17/14, 2705.35, 2705.35, 2705.35, 2705.35
10/16/14, 2673.80, 2673.80, 2673.80, 2673.80
10/15/14, 2677.20, 2677.20, 2677.20, 2677.20
10/14/14, 2695.18, 2695.18, 2695.18, 2695.18
10/13/14, 2697.33, 2697.33, 2697.33, 2697.33
10/10/14, 2727.29, 2727.29, 2727.29, 2727.29
10/09/14, 2775.84, 2775.84, 2775.84, 2775.84
10/08/14, 2809.31, 2809.31, 2809.31, 2809.31
10/07/14, 2787.73, 2787.73, 2787.73, 2787.73
10/06/14, 2820.05, 2820.05, 2820.05, 2820.05
10/03/14, 2814.89, 2814.89, 2814.89, 2814.89
10/02/14, 2802.46, 2802.46, 2802.46, 2802.46
10/01/14, 2814.38, 2814.38, 2814.38, 2814.38
09/30/14, 2849.61, 2849.61, 2849.61, 2849.61
09/29/14, 2858.35, 2858.35, 2858.35, 2858.35
09/26/14, 2864.91, 2864.91, 2864.91, 2864.91
09/25/14, 2853.15, 2853.15, 2853.15, 2853.15
09/24/14, 2891.76, 2891.76, 2891.76, 2891.76
09/23/14, 2875.22, 2875.22, 2875.22, 2875.22
09/22/14, 2890.78, 2890.78, 2890.78, 2890.78
09/19/14, 2914.92, 2914.92, 2914.92, 2914.92
09/18/14, 2921.78, 2921.78, 2921.78, 2921.78
09/17/14, 2911.86, 2911.86, 2911.86, 2911.86
09/16/14, 2905.84, 2905.84, 2905.84, 2905.84
09/15/14, 2893.36, 2893.36, 2893.36, 2893.36
09/12/14, 2899.27, 2899.27, 2899.27, 2899.27
09/11/14, 2913.13, 2913.13, 2913.13, 2913.13
09/10/14, 2914.53, 2914.53, 2914.53, 2914.53
09/09/14, 2910.09, 2910.09, 2910.09, 2910.09
09/08/14, 2925.74, 2925.74, 2925.74, 2925.74
09/05/14, 2934.83, 2934.83, 2934.83, 2934.83
09/04/14, 2930.67, 2930.67, 2930.67, 2930.67
09/03/14, 2939.50, 2939.50, 2939.50, 2939.50
09/02/14, 2935.37, 2935.37, 2935.37, 2935.37
09/01/14, 2939.90, 2939.90, 2939.90, 2939.90
08/29/14, 2937.31, 2937.31, 2937.31, 2937.31
08/28/14, 2929.75, 2929.75, 2929.75, 2929.75
08/27/14, 2939.25, 2939.25, 2939.25, 2939.25
08/26/14, 2939.23, 2939.23, 2939.23, 2939.23
08/25/14, 2931.48, 2931.48, 2931.48, 2931.48
08/22/14, 2919.40, 2919.40, 2919.40, 2919.40
08/21/14, 2924.98, 2924.98, 2924.98, 2924.98
08/20/14, 2921.21, 2921.21, 2921.21, 2921.21
08/19/14, 2920.11, 2920.11, 2920.11, 2920.11
08/18/14, 2904.06, 2904.06, 2904.06, 2904.06
08/15/14, 2880.27, 2880.27, 2880.27, 2880.27
08/14/14, 2879.32, 2879.32, 2879.32, 2879.32
08/13/14, 2870.27, 2870.27, 2870.27, 2870.27
08/12/14, 2853.80, 2853.80, 2853.80, 2853.80
08/11/14, 2859.35, 2859.35, 2859.35, 2859.35
08/08/14, 2840.24, 2840.24, 2840.24, 2840.24
08/07/14, 2827.95, 2827.95, 2827.95, 2827.95
08/06/14, 2841.13, 2841.13, 2841.13, 2841.13
08/05/14, 2846.95, 2846.95, 2846.95, 2846.95
08/04/14, 2862.51, 2862.51, 2862.51, 2862.51
08/01/14, 2850.83, 2850.83, 2850.83, 2850.83
07/31/14, 2862.16, 2862.16, 2862.16, 2862.16
07/30/14, 2907.29, 2907.29, 2907.29, 2907.29
07/29/14, 2910.76, 2910.76, 2910.76, 2910.76
07/28/14, 2917.65, 2917.65, 2917.65, 2917.65
07/25/14, 2919.41, 2919.41, 2919.41, 2919.41
07/24/14, 2931.68, 2931.68, 2931.68, 2931.68
07/23/14, 2931.26, 2931.26, 2931.26, 2931.26
07/22/14, 2923.60, 2923.60, 2923.60, 2923.60
07/21/14, 2903.90, 2903.90, 2903.90, 2903.90
07/18/14, 2908.96, 2908.96, 2908.96, 2908.96
07/17/14, 2891.22, 2891.22, 2891.22, 2891.22
07/16/14, 2918.75, 2918.75, 2918.75, 2918.75
07/15/14, 2905.39, 2905.39, 2905.39, 2905.39
07/14/14, 2917.14, 2917.14, 2917.14, 2917.14
07/11/14, 2899.74, 2899.74, 2899.74, 2899.74
07/10/14, 2900.27, 2900.27, 2900.27, 2900.27
07/09/14, 2918.22, 2918.22, 2918.22, 2918.22
07/08/14, 2911.96, 2911.96, 2911.96, 2911.96
07/07/14, 2931.69, 2931.69, 2931.69, 2931.69
07/04/14, 2944.63, 2944.63, 2944.63, 2944.63
07/03/14, 2945.47, 2945.47, 2945.47, 2945.47
07/02/14, 2933.68, 2933.68, 2933.68, 2933.68
07/01/14, 2928.18, 2928.18, 2928.18, 2928.18
06/30/14, 2908.89, 2908.89, 2908.89, 2908.89
06/27/14, 2902.49, 2902.49, 2902.49, 2902.49
06/26/14, 2895.91, 2895.91, 2895.91, 2895.91
06/25/14, 2895.60, 2895.60, 2895.60, 2895.60
06/24/14, 2891.56, 2891.56, 2891.56, 2891.56
06/23/14, 2904.30, 2904.30, 2904.30, 2904.30
06/20/14, 2906.44, 2906.44, 2906.44, 2906.44
06/19/14, 2905.73, 2905.73, 2905.73, 2905.73
06/18/14, 2892.22, 2892.22, 2892.22, 2892.22
06/17/14, 2878.08, 2878.08, 2878.08, 2878.08
06/16/14, 2875.41, 2875.41, 2875.41, 2875.41
06/13/14, 2871.91, 2871.91, 2871.91, 2871.91
06/12/14, 2869.73, 2869.73, 2869.73, 2869.73
06/11/14, 2879.59, 2879.59, 2879.59, 2879.59
06/10/14, 2884.31, 2884.31, 2884.31, 2884.31
06/09/14, 2880.58, 2880.58, 2880.58, 2880.58
06/06/14, 2878.02, 2878.02, 2878.02, 2878.02
06/05/14, 2865.54, 2865.54, 2865.54, 2865.54
06/04/14, 2853.39, 2853.39, 2853.39, 2853.39
06/03/14, 2849.51, 2849.51, 2849.51, 2849.51
06/02/14, 2849.62, 2849.62, 2849.62, 2849.62
05/30/14, 2848.46, 2848.46, 2848.46, 2848.46
05/29/14, 2848.81, 2848.81, 2848.81, 2848.81
05/28/14, 2836.00, 2836.00, 2836.00, 2836.00
05/27/14, 2840.90, 2840.90, 2840.90, 2840.90
05/26/14, 2833.07, 2833.07, 2833.07, 2833.07
05/23/14, 2828.22, 2828.22, 2828.22, 2828.22
05/22/14, 2819.97, 2819.97, 2819.97, 2819.97
05/21/14, 2811.31, 2811.31, 2811.31, 2811.31
05/20/14, 2796.83, 2796.83, 2796.83, 2796.83
05/19/14, 2810.91, 2810.91, 2810.91, 2810.91
05/16/14, 2804.02, 2804.02, 2804.02, 2804.02
05/15/14, 2798.71, 2798.71, 2798.71, 2798.71
05/14/14, 2818.52, 2818.52, 2818.52, 2818.52
05/13/14, 2821.95, 2821.95, 2821.95, 2821.95
05/12/14, 2816.97, 2816.97, 2816.97, 2816.97
05/09/14, 2791.56, 2791.56, 2791.56, 2791.56
05/08/14, 2792.15, 2792.15, 2792.15, 2792.15
05/07/14, 2794.12, 2794.12, 2794.12, 2794.12
05/06/14, 2794.87, 2794.87, 2794.87, 2794.87
05/05/14, 2806.05, 2806.05, 2806.05, 2806.05
05/02/14, 2802.77, 2802.77, 2802.77, 2802.77
05/01/14, 2803.05, 2803.05, 2803.05, 2803.05
04/30/14, 2800.52, 2800.52, 2800.52, 2800.52
04/29/14, 2792.55, 2792.55, 2792.55, 2792.55
04/28/14, 2780.08, 2780.08, 2780.08, 2780.08
04/25/14, 2772.39, 2772.39, 2772.39, 2772.39
04/24/14, 2791.95, 2791.95, 2791.95, 2791.95
04/23/14, 2789.02, 2789.02, 2789.02, 2789.02
04/22/14, 2796.07, 2796.07, 2796.07, 2796.07
04/21/14, 2780.92, 2780.92, 2780.92, 2780.92
04/18/14, 2774.00, 2774.00, 2774.00, 2774.00
04/17/14, 2772.38, 2772.38, 2772.38, 2772.38
04/16/14, 2763.35, 2763.35, 2763.35, 2763.35
04/15/14, 2736.99, 2736.99, 2736.99, 2736.99
04/14/14, 2730.23, 2730.23, 2730.23, 2730.23
04/11/14, 2720.18, 2720.18, 2720.18, 2720.18
04/10/14, 2750.39, 2750.39, 2750.39, 2750.39
04/09/14, 2784.61, 2784.61, 2784.61, 2784.61
04/08/14, 2757.93, 2757.93, 2757.93, 2757.93
04/07/14, 2745.90, 2745.90, 2745.90, 2745.90
04/04/14, 2771.18, 2771.18, 2771.18, 2771.18
04/03/14, 2793.98, 2793.98, 2793.98, 2793.98
04/02/14, 2802.72, 2802.72, 2802.72, 2802.72
04/01/14, 2796.13, 2796.13, 2796.13, 2796.13
03/31/14, 2778.74, 2778.74, 2778.74, 2778.74
03/28/14, 2758.67, 2758.67, 2758.67, 2758.67
03/27/14, 2745.00, 2745.00, 2745.00, 2745.00
03/26/14, 2746.25, 2746.25, 2746.25, 2746.25
03/25/14, 2751.04, 2751.04, 2751.04, 2751.04
03/24/14, 2734.19, 2734.19, 2734.19, 2734.19
03/21/14, 2747.93, 2747.93, 2747.93, 2747.93
03/20/14, 2751.93, 2751.93, 2751.93, 2751.93
03/19/14, 2759.26, 2759.26, 2759.26, 2759.26
03/18/14, 2773.51, 2773.51, 2773.51, 2773.51
03/17/14, 2751.00, 2751.00, 2751.00, 2751.00
03/14/14, 2728.39, 2728.39, 2728.39, 2728.39
03/13/14, 2742.51, 2742.51, 2742.51, 2742.51
03/12/14, 2767.50, 2767.50, 2767.50, 2767.50
03/11/14, 2776.31, 2776.31, 2776.31, 2776.31
03/10/14, 2784.68, 2784.68, 2784.68, 2784.68
03/07/14, 2793.29, 2793.29, 2793.29, 2793.29
03/06/14, 2799.12, 2799.12, 2799.12, 2799.12
03/05/14, 2791.05, 2791.05, 2791.05, 2791.05
03/04/14, 2794.28, 2794.28, 2794.28, 2794.28
03/03/14, 2757.49, 2757.49, 2757.49, 2757.49
